,Address,Balance Mainnet,Balance Fork,Difference
3934,0x6c5d7ee5f5e5827b07a024515aa803217f029c6d,100000000000000000,100000000000000000,0
3935,0x3b3525f60eeea4a1ef554df5425912c2a532875d,888557876677991866,888715116776027866,157240098036000
3936,0x2e3349ca72093330ed99c1709627c980b380205b,667396023310692026,644770666132853526,22625357177838500
3937,0xf7283b565458d9c06d7165e6022e898d4597860f,978567461720570672,980045695448492120,1478233727921448
3938,0x96ceb659787e5a3ba123009cfbec5e6ad34f478a,0,6268200000000000,6268200000000000
3939,0x6dbde1a1e0f199b0252e593a422b9340af03075a,1871045992688073629,82869374592688073629,80998328600000000000
3940,0x85e7458f03be75e93bcd317c18b65ff7cd3a8430,0,18500000000000000,18500000000000000
3941,0xddde1fa049209bc24b69d5fa316a56efec918d79,0,0,0
3942,0x541dcd3f00bcd1a683cc73e1b2a8693b602201f4,0,0,0
3943,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,25000000000000000,25000000000000000,0
3944,0xbacb0a2bc96ba44c23dcc91a39d2f8fd61ca5620,0,0,0
3945,0x2bb3219ad994bb566e24dbcc777800be94989963,0,0,0
3946,0x5364cca9204fa6c8e3b1dc7413246656a091b1a3,265195926340017243,270810658473317687,5614732133300444
3947,0xeb917441daa18b6f4810412c52cd00be0ea9d6f1,0,0,0
3948,0x41ad52d03d1a2df3368dad93d414f060ce6dfad8,0,0,0
3949,0x2f618c6bae5952855852f86d68fa727e696fa5d9,57059281489946066,57759281489946066,700000000000000
3950,0x1641fb6ce2fc8bb47bc8fa6220c45bebcef453d2,11294083442668686389,11284233269811031399,9850172857654990
3951,0x9fc909f0c91729d8c5440607e23483122d608257,56526197053909966,117526197053909966,61000000000000000
3952,0xfbf29ab43923a0bb110cef4f54967b0c71036388,1351768431378570928,1344679281378570928,7089150000000000
3953,0xe6c2bede70b16df56334c2c3c4972c0491c36418,0,0,0
3954,0x0242d50a8901aa3021eab0e79b254f829af3574a,0,120000000000000000,120000000000000000
3955,0x6f38625dbd08fe115eaf0af3e1a1733f94abd77f,48669443657393483,49297447959008483,628004301615000
3956,0x3de73c35ca589693bb5084b9b5bb98d8f1adefa9,226406377465064085,179839756692898751,46566620772165334
3957,0xfe98b546d573da43eefaf156c13e8a9a54291790,513608593989087324,570844457422484596,57235863433397272
3958,0x3a49d5aec385ac1bde99f305316b945c5ee71312,0,0,0
3959,0xcb42ac441fcade3935243ea118701f39aa004486,603175432630670266,602452638560819266,722794069851000
3960,0xf5a0dbbd6b97e9f9497c69528d9bd70cde110a43,2156484792229504471,11819179699242467235,9662694907012962764
3961,0x21960cd21ffd4bae3d7c74e5e241c9d6125ad698,271457405856753911,265203820803999811,6253585052754100
3962,0xb9e9053ab6ddd4f3ff717c1a22192d3517963a80,0,0,0
3963,0x4875c4a16380056bca823f5d7c07a5c292666d7d,3217842714729426096,3217721818130379096,120896599047000
3964,0xe78f531e2904fd35cb1429f3d72e9dcddaaeb87a,0,120000000000000000,120000000000000000
3965,0x834ffcb267152b49e16ff87608be14c35173be62,5770439747938062833,5770439747938062833,0
3966,0x62f21473ab940d7aa5b677922c6b9e9f4a8d18d8,0,0,0
3967,0xf415329c665d97ae0cfd10f83c5d303ace81b02d,0,111938907111800844,111938907111800844
3968,0x315d2ee4fccda0def532ef4108ff57204f8d9eba,123953109906755712,2166953109906755712,2043000000000000000
3969,0x99dfde431b40321a35deb6aeb55cf338ddd6eccd,0,0,0
3970,0xce7eb95bfb0d22acc7cbe54f563850deeb63c4f5,28813283361310709,11928437533361310709,11899624250000000000
3971,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0,0,0
3972,0xb13b912423a97009e648a50265c487c5cdb44dcc,35594049611343705530,35555751938154038889,38297673189666641
3973,0xe18a59a244e6137851ca8b0ecf57456183120907,130433158724972969889,224325189290891712908,93892030565918743019
3974,0xfaadb8d908c6ae12ca883ec2f2c42a2909fbf990,2630688700850089350,160000090007588776000,157369401306738686650
3975,0x85afb101d9f4e3b6a7cb2e41b2f386b3411a5c2c,59622017975132013,64378478145552613,4756460170420600
3976,0xdf8dd5e0b4168f20a3488ad088ddb198fe602cb3,140124484824975814507,140124484824975814507,0
3977,0xa68a2fc81f655eb93a5121da1053e8f90feb361a,0,111071822442440891,111071822442440891
3978,0x7f9cb69e7059210dc1d999fcf2aad102c06f4558,443288800720095001,436161013683599401,7127787036495600
3979,0x2f1c9eb969cb233ec2def24b1d1d345fc3c22af3,0,0,0
3980,0xeaeb2858043e08c8a16191523c810733134af956,224969967346954593,194039568211785288,30930399135169305
3981,0x429f738c5d2f4a8bb0a22867998e16ac88792975,447732234512102622,449993453155447122,2261218643344500
3982,0xc116a6af7cdafce11931a347543fb340df4da383,86040022048899755,78282020418430133,7758001630469622
3983,0x9b3e7f46e4e8894d4bc84bb3200161cc6f0fa0f2,108246899531214319207,170149445113247937056,61902545582033617849
3984,0x94197eca14c62dccacd8ac3488cf73c81cede8ba,1951100696971524498,133307746176701197,1817792950794823301
3985,0xabe95ae45a2c5de8caecb484760eba1ca6ff2220,29211827472994723,29159358606758523,52468866236200
3986,0xf2f87abb2c86798d8c7a7fe1c4658efbb9bbfe44,438162371671926350,312867664874436549,125294706797489801
3987,0x09c70c7f90dd104fbfd1561836f6f90218848d35,517795982815594233,508926269612696340,8869713202897893
3988,0x3cd0913004eddd7cac69c8ca6219a6e24ec6a441,104223977498946758,11848145540291672,92375831958655086
3989,0xf4abfd8d2bcc5ebc6e9e65c3a8ffda2c28487ada,51185540039217252,29185540039217252,22000000000000000
3990,0xaa797062712123497738762f5787a00c1e6f654e,0,0,0
3991,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0,0,0
3992,0x3ecd7d3aad4c6b5f49cfb76610fe0959d6bdb56b,0,0,0
3993,0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,2026269750964256351,198441472507726214,1827828278456530137
3994,0x2ab6e0174c818903de1930ad451d48305e27654b,2538819553774000,2882260587388000,343441033614000
3995,0xc3867da55e14b722ab2a8e9fa4e39f51f5e03de5,6872418561878211889,6280590342351770721,591828219526441168
3996,0xf407f3f3900cd9c1f7b5967591c9e415d513a9c0,1130675283765509283,1091240802783088743,39434480982420540
3997,0xa91792b5f297148f89baf4fed67f647122ea833f,752996033804698,9752996033804698,9000000000000000
3998,0x5ff6c1050b6ce29a794391e4ca33daf1b6613669,16862262395259451236,16861431246460054236,831148799397000
3999,0x7d8378d189831f25e184621a1cc026fc99f9c48c,584606999859236516,13593339586499442228,13008732586640205712
4000,0x5bc8fca55ea91cda0727222ba9ef573ded06beed,0,0,0
4001,0x2b2b325ffb8d0876afad4538569ada16db59ff87,0,0,0
4002,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,16223917820159305,16223917820159305,0
4003,0xf3e57c5c3db6f181e5c8915c5d677d16b449a66c,0,0,0
4004,0x25eaff5b179f209cf186b1cdcbfa463a69df4c45,223651926006956383539208,222069156092946379522614,1582769914010004016594
4005,0x9e26b3ba0569dd774215225c17fcbe10609aba01,52271227647469768,60042178285422868,7770950637953100
4006,0x3acb62552dd5bc915be2eccb60b4fa5dcd28bfb6,71571383435932583,75223094814665383,3651711378732800
4007,0x0f5c555c5ed7f9ceb54064e9b5331eb3d85898bf,117679209530598669,120982609530598669,3303400000000000
4008,0x67c5a8a1f74f8870b77fbd04f05ee3f8548f4fde,18447977653579103,30295546688444091,11847569034864988
4009,0x742f7beab7b1f65d621102545676e5d55c0029ac,13929927365271799,5927814348721434,8002113016550365
4010,0xdcf092459f2c558b1873c5c245f07f25b62ada69,1171282077476629817,1143833613612345627,27448463864284190
4011,0xb040671328e8e7eec4b8d28d242e80504421b902,58872235595714294,58872235595714294,0
4012,0x39d1830cbcc1d9ff6a740e7cc16e280d788643ca,34832217259097222,27174267259097222,7657950000000000
4013,0x16011d51e962183f7a8c506ebe9e5e6b6389bc1c,24270347210696104,284321407210696104,260051060000000000
4014,0x505e20339f45122c6c8dd4443c69a8b34e650a84,72904992615000,2639674992615000,2566770000000000
4015,0xc295d8f3b0b766a424fde52fe32ef9db99daaaaa,75663914289749972,80150841387422050,4486927097672078
4016,0xf01c989ae41dfc5ff535e3106ac3f5e6a09ddb6e,0,0,0
4017,0xf570ee664c32a065bf306a11b92fc5059b9bc798,281343320501928783,196031000692378181,85312319809550602
4018,0x3cca25e5920e61b2729f80aaf63df53a5aba7284,8307815716570493,174307815716570493,166000000000000000
4019,0xde6b25bba0742e218771682b83376c7ea305bdb6,25983780862055107,27716075862055107,1732295000000000
4020,0xa76a0979c289ee5a3cf54bf3f0354454e3012e2d,3882414735703052993,3878665167491948685,3749568211104308
4021,0x3ce0441519a701f558adf10e1c680f1535cb2fa8,30414116223756979,34065827602489779,3651711378732800
4022,0xb7b90c0fd73ca3288bad817dfe9226500e52b20e,429256045527005000,523256045527005000,94000000000000000
4023,0x2b57d8856ab24eeb312ab572b566160db1a6765f,137369857815808,19137369857815808,19000000000000000
4024,0xde6bb9a3ea0825d1ae143e3b5dc9944e0579412a,9048642560911512,94548642560911512,85500000000000000
4025,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,1394470994323825461,1278964159315432828,115506835008392633
4026,0x87e00b32d00061e64b0d0435988ea666529291cd,13491126236378076,30055893773124000,16564767536745924
4027,0x7f62831a33333d242a463283e943b1295f40b35d,188524860784333810,189578868162136810,1054007377803000
4028,0x26903089b864f05515e4e86a9e1915fd7db90c67,26768302643584189,126768302643584189,100000000000000000
4029,0xab5e917f57220b369e026ae907f5df87680c478c,0,106825472265338437,106825472265338437
4030,0xb623a9bf078560599bc7d6b82f866ac96d6e09d5,0,120000000000000000,120000000000000000
4031,0x796486ebd82e427901511d130ece93b94f06a980,933229181125556058,933061715888918058,167465236638000
4032,0x33d0a46315b08d3bd1b035214e55ec8c5dafd709,0,0,0
4033,0x88b613b9a1ada94bd385e0b77e0ca8a95a12f94c,32080000000000000,32080000000000000,0
4034,0x0a326a96d50c96c405e0ce49ba70873ce303280b,0,0,0
4035,0x787b8840100d9baadd7463f4a73b5ba73b00c6ca,511718400672963182189,511718636338799903189,235665836721000
4036,0xde67a0eab1671a2d5d203d2597bfb746e5ddbcc8,0,0,0
4037,0x1edb2378e2f5671b98f3093e9f9671df4e07c4a4,200050473657297984,200050473657297984,0
4038,0x59995c4967ac9ff63eee63ed45b432417a28e13d,44268816913011053,124099916913011053,79831100000000000
4039,0xde7355c971a5b733fe2133753abd7e5441d441ec,0,0,0
4040,0x7f184409a49931a47b4a83512031d9eb9beb04bd,106559354212840000,256778470443509000,150219116230669000
4041,0x0c7907d97b7f708ecda1a0b3124d32cd8b1e3920,0,0,0
4042,0x85500a94ab0059618fe4ba5063851f79e1bcaf49,222110056142756163,211804567651699922,10305488491056241
4043,0xb35238889c8a3a5659fa0727d6b46e1c3f4ba837,153770413896819141,142996313278922214,10774100617896927
4044,0xde9886ce4e59e3d1d30b6d99005c7c1bb5895aa2,0,0,0
4045,0x2f935b57edc9dc0b2c26df8330abe8b409e0c086,116285409755731197,112335601253299202,3949808502431995
4046,0xe1cd9b9abea18e046e6f8230472a6cb51f9b7d7a,268671877401005776,240535370056083776,28136507344922000
4047,0xf9ac535b6192d33dd5bcb4d088e1c11dea9b7c3b,1125061313962483033,1092317026792310884,32744287170172149
4048,0x42ab1ff6f6ab3017af15e666fec893440309321f,2708971060732307771,2710050393220469051,1079332488161280
4049,0x934ed35e39f5d9b1d42041b3f6b74c0ce452f4ac,9271624433611085268,9261032572411507897,10591861199577371
4050,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,0,0,0
4051,0x8731d54e9d02c286767d56ac03e8037c07e01e98,0,0,0
4052,0x8ffdd83b2c1541e661c2437b1887844654e050c9,1155553293978179470,1141010962803743837,14542331174435633
4053,0xa9e0b046850242f5880784b2467f06bd3e553db5,7272397092014957208,7272397092014957208,0
4054,0xa53d31babc417d256739f8e840c656184b4e7f8a,112523148945734649,105624415894567449,6898733051167200
4055,0xbc07578a13a06694264af8174cf5af5755e9a2ee,1265088449765479581,1255475596309566281,9612853455913300
4056,0xdaf6f334d49abf1065e6d1dbf5ea04f563d424c2,18241719633449975,18241719633449975,0
4057,0x5eaa705719c29caa1adc31ac1cf8ec2dbf015b57,534341295612880135,507866295612880135,26475000000000000
4058,0x3a0b646ae29fbfd4c8e027bdb85d506a9a156a63,0,0,0
4059,0x316647831c4620a5f1946178ac1ae95c9f22c8ce,1346497158443076817,1346497158458614211,15537394
4060,0x01030db1c7ee976a9848c0987471a18e2fa16b1a,0,0,0
4061,0x364b2d51084c6624e6420f3e3e6e602311515a2d,304643593674000,31080677463593674000,31080372820000000000
4062,0x10157e8f70a8a971fa16aed7982a58ffc8e9bf2c,178295345273440134,171502383577284070,6792961696156064
4063,0xf39ca2aa808d655e9a6bc693ed112537e0478395,0,120000000000000000,120000000000000000
4064,0xa4fa774d93281cef2c7a1993dbb6aefabb6a6bc5,0,106825472265338437,106825472265338437
4065,0x2e23d9d51d8edf38e982ac9b04cd623e695fee21,1451779027581738,100451779027581738,99000000000000000
4066,0x894c7499f240c0e0205c56d26a5d609c8408de2d,0,0,0
4067,0xf4b9aaae3ab39325d12ea62fccd3c05266e07e21,42425039168168699,42425039168168699,0
4068,0x42f30aa6d2237248638d1c74ddfcf80f4ecd340a,187974707256350660,187974707256350660,0
4069,0x85e4f2ca46b543a2dc81b4ad40a0321ac2fca7fa,686432229618926076,682683833929004151,3748395689921925
4070,0x11e789193f7419bf7397e2f5247fa49bd14d5041,4724919368602516445,4649066968602516445,75852400000000000
4071,0xdf887dc94e77f181c0f6fbd04a12db4be8241fd4,174706213000000000,184561413000000000,9855200000000000
4072,0xced623491e5f03042e7e7cac7dda83b8ecb4f8c6,345642619575494605,345642619575494605,0
4073,0xd997eccba7d1cb4c3d43b819faa5388bbaf4be32,0,0,0
4074,0xf332a0cb622476605971b6f165b0bcc09d13e214,907386226380591295,934148933038902561,26762706658311266
4075,0xe6de67ffcb54fd0b8edc4d8fa07829dfe8bcbdc2,81346220000000000,106685080000000000,25338860000000000
4076,0x0e3a8cf8aef9193bf36b6762da713136c2ea2632,670805157650956881,670805157650956881,0
4077,0x8315177ab297ba92a06054ce80a67ed4dbd7ed3a,702902347519896847101442,704047448160822098203305,1145100640925251101863
4078,0x2d1eadf8cdd4c9d2536f8e38aff4c61432ceab14,35992947353264383,33891764725717198,2101182627547185
4079,0xc8a2364e0842650afd28f51b6d6f7e7144cdc988,360906238582848141,361029060324387141,122821741539000
4080,0xad155c939d8d745dd488567b18369c13cdd841f4,458170217538988307,459528369891043307,1358152352055000
4081,0xb0ddff09c4019e31960de11bd845e836078e8ebe,0,0,0
4082,0x26d1d7990b5d5c1b505273fa828e31f4756eb3a1,43414402460469211,45135978051343636,1721575590874425
4083,0x1abc66836c4730d0ee07896832585a345edda964,715249602275633800,717733493690666300,2483891415032500
4084,0x12c5bfd88315bb7aa01ac65d753b4a4e8a32f5db,0,0,0
4085,0x354330059121e6ccca5ca4537e6858999d5d3a93,251936406453900000,251936406453900000,0
4086,0x57511688c0ca7cc7c25b90ae51c62b64652136ac,1041811608585856432,1004390901087654879,37420707498201553
4087,0xfddc4190fb1fbc9000a8ad69344525d38dcda4c5,0,120000000000000000,120000000000000000
4088,0xb3a9f76a1a87d7b5f8e8d5b1dd32ba9cf9b337b9,354546343578786217,357193043578786217,2646700000000000
4089,0xf6ec5b0d097178a0acf493afdcda2a54545ab0f3,43992595413589654,56552794324913720,12560198911324066
4090,0xb1d5443dfffec3764ed3452a319a36930f64cc6a,51455349091759945,51455349091759945,0
4091,0xcd72fb0ebb6b75033ae29dc1ee24e1ad439395ec,78709999999500000,82259999999500000,3550000000000000
4092,0x1fa4f6257af32d8c2c65cba0d4c88baba7e421e7,0,116972970000000000,116972970000000000
4093,0xf7a409af10635e40cb23e5b3d4c7e75cdc1dae51,45057246067899219031,44633352371103599456,423893696795619575
4094,0x272cd761f63e7f73a70e8caaf41c3ec3e9706cd3,490116622253268370,490510650963699154,394028710430784
4095,0x9db8e74ba23e8e04dc9207d3bb344bb6809b8d6e,84539208141371665,76781206510902043,7758001630469622
4096,0xf7a26ce93b3b8c556699cb4e291189648bb6e016,0,18100000000000000,18100000000000000
4097,0x006620d28cfcb317f07fa6a970d50433098ebbe4,0,0,0
4098,0x6d85d79d69b7e190e671c16e8611997152bd3e95,0,0,0
4099,0x1eec74d40f6e53f888a5d89ff6ae2ce0b683be01,0,0,0
4100,0xc4baf8a5aa6831705addc2d93850f6028c0a4b4d,2568152932721224192,2725490949658991783,157338016937767591
4101,0x5bd832dc1a5ac61f687b87c4199b844819a4d8ed,56275115458569613,58852226837302413,2577111378732800
4102,0x4889f83d6644d0afd145f9b797c88220d8ae9e68,513972427302259697,513972427302259697,0
4103,0xcd1d321485f74d740988f691276971f01073103b,220573232559477613709,220566034692352507210,7197867125106499
4104,0xbcfd9b1a97ccd0a3942f0408350cdc281cdca1b1,0,0,0
4105,0x58008f73b31d217e803486d696e828a6122fe75f,50412420000000000,102127450000000000,51715030000000000
4106,0xcfb7e1cd0e18b3d6e6efc1bbc74bde4685e21c5f,514834181822097778,503058581822097778,11775600000000000
4107,0xb5564b1a37d52fee291081964973eac0e9f08dee,67758457921087373,57603623934422373,10154833986665000
4108,0x000000fcebbfcf3b9398afa6aa4b191c68ea30dc,8638929065171874404,8483766092944013604,155162972227860800
4109,0x1e8885f96790148e256ee479f0442bec2b0799ff,1242396625736494505,1242396625736494505,0
4110,0x6c99aa9260ca167a8ce93c8601be870c554e9f30,94177748708528445,90227940206096450,3949808502431995
4111,0x87ecc7598b764b1a5d3b22614801b8b28b4bf4a1,46094217152062211,52362617152062211,6268400000000000
4112,0x689019e5cf60445ad33a3c4c08a99fe83d347720,121251073289111071,117053131562715031,4197941726396040
4113,0x18d175958209bd4b5c8b806f30f920fe290d7c97,5033908271587473744,5046829927865593744,12921656278120000
4114,0x030ba81f1c18d280636f32af80b9aad02cf0854e,0,0,0
4115,0x016389f4d75d98dd534eca7b6178acd462f05c96,679740824348282241,618451256228349996,61289568119932245
4116,0x69f61471a53dc0be3653510b64b390404ee67606,0,0,0
4117,0xc737bc7644e2b3e0b4029c38be9bb390e0b4a69c,0,84407780000000000,84407780000000000
4118,0x33d84d2a77d850b13053a1496d25cc58b145aa13,50664029803288743789,216662963843288743789,165998934040000000000
4119,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,0,0
4120,0xcd2c72e3652a3d6b417f3fc12c163138c69fd4c7,0,0,0
4121,0x158aa423b37893abfb427133512b18fe6a305dbe,60172372088919285,56969229302911004,3203142786008281
4122,0xc5c018edb7ec3e4217728c1e1f608b28057dd507,0,705806410000000000,705806410000000000
4123,0x495f947276749ce646f68ac8c248420045cb7b5e,0,0,0
4124,0x7f2efd53dd24470f8e2a6ce45d34fad736ac830f,102588957757599031,106374770324016031,3785812566417000
4125,0xb3e8a64ff4dd6d606e76335b182e476ddf2e535a,0,75400000000000000,75400000000000000
4126,0x773616e4d11a78f511299002da57a0a94577f1f4,0,0,0
4127,0x4835b48fc847e51cd63cca309250c3cd6f4d285e,146761076447974724,144136695958435864,2624380489538860
4128,0x19d265e3b3beea6d96c08bcc905edb3bfda94bde,0,0,0
4129,0x5ce5c394a0f8a4be282c8659e405524a089a9843,1706852907415487,16706852907415487,15000000000000000
4130,0x8d64671448a6419cf84e3b476bd57cd0cfc250e0,0,0,0
4131,0xa5407eae9ba41422680e2e00537571bcc53efbfd,0,0,0
4132,0x5b64dede1c86d0a175714e0eadb19cee93e24ee7,6860000000000000,43860000000000000,37000000000000000
4133,0x3460448814e603679c7d0598a70caf29e9b1c54e,0,207970000000000000,207970000000000000
4134,0x7fb63cc0fe905ec1d3c11af30ef6c72b3bcb0069,29573866484000002,64573866484000002,35000000000000000
4135,0x0a1ac7d31142760c430d0bb7c801c3c727a81d69,962737772602910989,968821581900583578,6083809297672589
4136,0x10757ec587134e9ccaf938bc75721d5a775ba56a,67522319944976602,68218161226059102,695841281082500
4137,0x05ead9566cf0bdf6c0e27e39f252c6ec9f165b2a,800000000000000,1290000000000000,490000000000000
4138,0x6f3aca0d7d5d8639e314bd20b79abb3e51c06f47,0,0,0
4139,0x71ea92992a66d8f82b31893ca46beeb169b8650b,148466033502127810,148466033502127810,0
4140,0xf55ea67343bd8b7dd786e345be145ca4870e08b1,8405791043953784,17405871043953784,9000080000000000
4141,0x096234723ed2ba030a26814b46397e684278aff3,67857517939374214,64360061579662214,3497456359712000
4142,0xc5ed2333f8a2c351fca35e5ebadb2a82f5d254c3,3051607025596903385998,3052607025596903385998,1000000000000000000
4143,0x1ede1a23c0fcc41f23a714cd333c8fb5fb444ac7,0,0,0
4144,0x69cd43dd4ecf3a076b1b9d2cfd41589987129bc0,224477853107907084,226982458257310084,2504605149403000
4145,0xeae08b457c8da1c4b6f42d34ded904001ac2b228,131670398969609382,109045041791770882,22625357177838500
4146,0xe9091eeb01738f9f2cbf0eb3af88755053782c83,492953114682000,528723043114682000,528230090000000000
4147,0x52de7ebd426a0bc6dbf2b51785ca19e71529e97c,1003920446673900,7127040267468400,6123119820794500
4148,0x3b31b0f1e2d930aecfd23f23cba7cfdb645f388c,4429599722987574881,4433072758194862681,3473035207287800
4149,0xaae63df9a86f9a682507c922db38fae5e777a606,0,0,0
4150,0x3685a934abe27f9604031c0f4f1cbe92e6f3ce09,0,18100000000000000,18100000000000000
4151,0x961b4f316b12fb1843fefd609c5bea887e592b6f,0,0,0
4152,0x25ba562c31aaca514319f615ed56fa587a9c7ea4,147765608840252538,112184887468930618,35580721371321920
4153,0x51760526afb48b6545abcb4e513fd172bbad67a3,379522510052330,65168212510052330,64788690000000000
4154,0xd952beecffc6bc1228e83d0457d25d5a39555abf,4325881812585549224,104324881812585549224,99999000000000000000
4155,0xec6abbd0b5f5026fdd0cccd262eaed6990959250,28242687444418132,13172416682210037,15070270762208095
4156,0x09310f0ef7e450d587772f4e8730e8f4622c996c,2379300828897040103,2364230558134832008,15070270762208095
4157,0x92253b62ee21e12814b5cb4cb2f04c012521cb5b,173836453230766778,191829216647115278,17992763416348500
4158,0xfa6d80afe0ecf4ea916bbe4871dd6c2a1e1ebf90,0,0,0
4159,0xb96aeaa53e7ec121326490b4ea540168e04eb1db,712830969511798589,741921250170238443,29090280658439854
4160,0x77f5c3f83255e92cf6e813c019b81c686cd45fd5,27822353634405068,33028879532882368,5206525898477300
4161,0xb4c10e62d529e2a8c9e42e2cf9af6401c1a868c5,929774217224066850,922048281691545182,7725935532521668
4162,0x68c267d8058d58140b428e8d794f5d3716a1da8f,481047405983572022,521817405983572022,40770000000000000
4163,0x6641f026da7cc01ce6ff5a55355f64f6345aa499,58289117911217947,60512374573023394,2223256661805447
4164,0x8de9c5a032463c561423387a9648c5c7bcc5bc90,4548343228767459655,4549093228767459655,750000000000000
4165,0x52a5431369a5e9b9b51d2c6b94f1e3efd7d48062,39948589341694488,11035948589341694488,10996000000000000000
4166,0xcd29884c0d85242d5a6ea0cb1992d1c5bf3f094a,65048539989380602,64453205063176507,595334926204095
4167,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,0,0,0
4168,0x96d4f9d8f23eadee78fc6824fc60b8c1ce578443,0,0,0
4169,0xa8eb2ea3a233bc7af4043df453191a0939bcb286,51262909033754657,57336080379168657,6073171345414000
4170,0x88799881b7ad52d2a76e61361c94cd832b49bab9,33220298326126174,29270489823694179,3949808502431995
4171,0x23d479f3b21a130e731774770523845499bedf0f,0,19400000000000000,19400000000000000
4172,0x5ff62b12af8ff7198e1822fe8cf007b0fe0623cd,12602928943191692,11469534364240748,1133394578950944
4173,0x03fb51624b38f557236a4b0a8f50dadf7f82c870,383250328820746152,406375143820746152,23124815000000000
4174,0x984ad3db5eb00ca43b211af11b76b636e206668b,0,21000000000000000,21000000000000000
4175,0x7dbe304ac27277952419e4092646b8c55f0ee36f,47219464501375140,53487864501375140,6268400000000000
4176,0x7a053978b82713b87274e2ef25280961ea0449f6,0,0,0
4177,0xaf9727db19690208db9df2c9ebfd0ef891cd30c1,415308970376108249,1815308970376108249,1400000000000000000
4178,0xdab1a1854214684ace522439684a145e62505233,9984221525979837570,16260081525979837570,6275860000000000000
4179,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0,0,0
4180,0xb2799765a9169edeb43a68ba5ce70686b255e04d,39239320466598677,31237207450048312,8002113016550365
4181,0xa034c1f0246d728cb0f2376d5968ca53d6c8d30f,0,0,0
4182,0x158d82e5c8f3f43f0831b0674b0b51e1454506e7,115001119829889817,118304519829889817,3303400000000000
4183,0x288ac91c369cb96b5548b183b067bdc7c7750d6b,126300000000000000,127059500000000000,759500000000000
4184,0x1552102dc5017316f4192a3d9608ba95e9fc3793,47900804752251491,47900804752251491,0
4185,0xaeaf3c302c445ac4833c6cef435fe5c4cd8adfab,414555795779995841,411302180489311862,3253615290683979
4186,0x7b9475fb89d20e313bac3feb1c6d35943ba637d6,73888205537102679885,73888205537102679885,0
4187,0x6c7a8e8289041b727a99f76fb2b58c97113d4903,0,18100000000000000,18100000000000000
4188,0x34fec324a887a873f32fe12eb1d2470576df394a,207521160390073276753,207620160390073276753,99000000000000000
4189,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0,0,0
4190,0xc5a50c61c27d38a2439ed9746262043e844532da,27891964359803842661,27874861436161934713,17102923641907948
4191,0x1b2676d32e2f7430a564dd4560641f990dfe3d6a,0,0,0
4192,0x7ae88ab2e18ec182d509ebdcf4c5eb272e8947d5,23162072820488453,33587994297526939,10425921477038486
4193,0x26e547a9f3fd90e49a9a85a91001ca3f7ba2c81d,782788342702850130,40782788342702850130,40000000000000000000
4194,0xb5a195fe42a16f32b0e4c1328a4ba0804bcd09a4,0,0,0
4195,0x4a60484589f87cbcea971304d95d16329403fe02,28355455957989683,28619552590317683,264096632328000
4196,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,0,0,0
4197,0x6bd5874496e8249dfd2c7ababae2ceb68baab69c,212432425443051355,217432425443051355,5000000000000000
4198,0x5b567a6df9f91514be37480e1237eb72bdff0bea,0,48800000000000000,48800000000000000
4199,0x76abe9ed54287dd6e67026e4737bc1800cc3fe74,341608729626918493,500995229626918493,159386500000000000
4200,0x1d118ac42a11d6f726a5b87d35cee1dff5ef6ab3,559674686731449715,556471543945441434,3203142786008281
4201,0x36c5955a616c12c1041416695bba57ebc149cb74,33184306989898090,33184306989898090,0
4202,0xba31477a58418faf367e4cf6a762cb587f9e6e9b,0,20000000000000000,20000000000000000
4203,0xbfad51b4c2a49e0f5d127f836f5dbe3849682b2a,0,0,0
4204,0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,0,0,0
4205,0x178e5eceba0574fbbd730e0962f41d24d5dbedad,7841662809655000,8133210064549000,291547254894000
4206,0xdf9eb223bafbe5c5271415c75aecd68c21fe3d7f,291024131098576224399767,291024131098576224399767,0
4207,0x78d8162916ddab4822a79a70110a01c850fb0875,137015213009932640,136987022143696440,28190866236200
4208,0x8012d8464454921acc87c61ce06b5c6aebb9c80d,85903928733276375,104258041025983575,18354112292707200
4209,0xcfbc5bb467231148d97e3033c4f368d1676a03fe,0,18100000000000000,18100000000000000
4210,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,958020550785229292,958020550785229292,0
4211,0xf284fc508294bb2ca5c720052fc0dfa82dbd8fb7,82465737287955771,83519744665758771,1054007377803000
4212,0xca06a15fd0c1cce807f4793ddef1936e3390a4d2,61900000000000000000,61900000000000000000,0
4213,0xa5a5e467aed83b211d082fc39cae58f7f771a136,0,0,0
4214,0xd805c12fcfbec74e726d68c3490a3b0650d13726,970350705173041194,970350705173041194,0
